50.45001718106303,30.524053573608402
50.45015743856718,30.524230414136312
50.45029769607133,30.524407254664222
50.45043795357548,30.524584095192132
50.45057821107963,30.524760935720042
50.45071846858378,30.524937776247953
50.45085872608793,30.525114616775863
50.45099898359208,30.525291457303773
50.45113924109623,30.525468297831683
50.45127949860038,30.525645138359593
50.45141975610453,30.525821978887503
50.45156001360868,30.525998819415413
50.45170027111283,30.526175659943323
50.45184052861698,30.526352500471233
50.45183765445413,30.52663494716697
50.451834780291286,30.526917393862703
50.45183190612844,30.52719984055844
50.451829031965595,30.527482287254173
50.45182615780275,30.52776473394991
50.451823283639904,30.528047180645643
50.451681279126646,30.528220548768793
50.45153927461339,30.528393916891943
50.45139727010013,30.528567285015093
50.45125526558687,30.528740653138243
50.451113261073615,30.528914021261393
50.45097125656036,30.529087389384543
50.4508292520471,30.529260757507693
50.45068724753384,30.529434125630843
50.450545243020585,30.529607493753993
50.45043141887499,30.529826196345333
50.4503175947294,30.530044898936673
50.450203770583805,30.530263601528013
50.45008994643821,30.530482304119353
50.44997612229262,30.530701006710693
50.449862298147025,30.530919709302033
50.44974847400143,30.531138411893373
50.44963464985584,30.531357114484713
50.449520825710245,30.531575817076053
50.44940700156465,30.531794519667393
50.44929317741906,30.532013222258733
50.449179353273465,30.532231924850073
50.44906552912787,30.532450627441413
50.44895170498228,30.532669330032753
50.448837880836685,30.532888032624093
50.44872405669109,30.533106735215434
50.4486102325455,30.533325437806774
50.448496408399905,30.533544140398114
50.44838258425431,30.533762842989454
50.44826876010872,30.533981545580794
50.448154935963125,30.534200248172134
50.44804111181753,30.534418950763474
50.44792728767194,30.534637653354814
50.447813463526344,30.534856355946154
50.44769963938075,30.535075058537494
50.44758581523516,30.535293761128834
50.447471991089564,30.535512463720174
50.44735816694397,30.535731166311514
50.44724434279838,30.535949868902854
50.447130518652784,30.536168571494194
50.44701669450719,30.536387274085534
50.4469028703616,30.536605976676874
50.446789046216004,30.536824679268214
50.44667522207041,30.537043381859554
50.44656139792482,30.537262084450894
50.446447573779224,30.537480787042234
50.44633374963363,30.537699489633575
50.44621992548804,30.537918192224915
50.446106101342444,30.538136894816255
50.44599227719685,30.538355597407595
50.44587845305126,30.538574299998935
50.445764628905664,30.538793002590275
50.44565080476007,30.539011705181615
50.44553698061448,30.539230407772955
50.445423156468884,30.539449110364295
50.44530933232329,30.539667812955635
50.4451955081777,30.539886515546975
50.445081684032104,30.540105218138315
50.44496785988651,30.540323920729655
50.44485403574092,30.540542623320995
50.444740211595324,30.540761325912335
50.44462638744973,30.540980028503675
50.44451256330414,30.541198731095015
50.444398739158544,30.541417433686355
50.44428491501295,30.541636136277695
50.44420900248658,30.541892185081466
50.44413308996021,30.542148233885236
50.44405717743384,30.542404282689006
50.44398126490747,30.542660331492776
50.44396147679185,30.54294105235718
50.443941688676226,30.543221773221582
50.4439219005606,30.543502494085985
50.44390211244498,30.543783214950388
50.44388232432936,30.54406393581479
50.443862536213736,30.544344656679193
50.44384274809811,30.544625377543596
50.44382295998249,30.544906098408
50.44380317186687,30.545186819272402
50.443705117424464,30.5454235935989
50.443535225659375,30.545330856641524
50.443365333894285,30.545238119684146
50.443195442129195,30.54514538272677
50.443025550364105,30.545052645769392
50.442855658599015,30.544959908812015
50.442685766833925,30.544867171854637
50.44250590395475,30.544868302697033
50.44232604107558,30.54486943353943
50.44214617819641,30.544870564381824
50.44196631531724,30.54487169522422
50.441786452438066,30.544872826066616
50.441606589558894,30.54487395690901
50.44142672667972,30.544875087751407
50.44124686380055,30.544876218593803
50.44106700092138,30.5448773494362
50.44088713804221,30.544878480278594
50.440707275163035,30.54487961112099
50.44052741228386,30.544880741963386
50.44034754940469,30.54488187280578
50.44016768652552,30.544883003648177
50.43998782364635,30.544884134490573
50.439807960767176,30.54488526533297
50.439628097888004,30.544886396175364
50.43944823500883,30.54488752701776
50.43926837212966,30.544888657860156
50.43908850925049,30.54488978870255
50.43890864637132,30.544890919544947
50.438728783492145,30.544892050387343
50.43854892061297,30.54489318122974
50.4383690577338,30.544894312072135
50.43818919485463,30.54489544291453
50.43800933197546,30.544896573756926
50.437829469096286,30.54489770459932
50.437649606217114,30.544898835441717
50.43746974333794,30.544899966284113
50.43728988045877,30.54490109712651
50.4371100175796,30.544902227968905
50.43693015470043,30.5449033588113
50.436750291821255,30.544904489653696
50.43657042894208,30.544905620496092
50.43639056606291,30.544906751338488
50.43621070318374,30.544907882180883
50.43603084030457,30.54490901302328
